id,uuid,name,description,state,system_tags,user_tags,last_reading_at,added_at,updated_at,mac_address,owner,data,kit
3635,e5477c92-05be-4771-840d-4fa664cf8169,CIID SCK - Team JKM,Making cool things for CIID Summer School and eating hotdogs,has_published,System.Object[],System.Object[],7/28/2016,7/25/2016,7/28/2016,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
2373,a1a0ed94-6b74-4cab-b03e-30d124ce074a,aarphacker,,not_configured,System.Object[],System.Object[],,7/4/2015,10/8/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
365,fb3ee169-d586-4c80-bdc5-9e00977857b2,#9  Exhibitor showcase,IOTWF 9 - ID: af:08,has_published,System.Object[],System.Object[],10/31/2013,10/25/2013,10/10/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
1117,ef67aaa1-1e1a-4b6a-b45b-617f8a634af9,Kedy House,SmartCitizen at Kedy House on Main Street.,never_published,System.Object[],System.Object[],,4/20/2014,10/10/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
2715,e8162fef-65ae-46ef-9da6-c9d345e9e88b,scfch,Piloto FCh,not_configured,System.Object[],System.Object[],11/25/2015,11/25/2015,11/26/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,
2617,18f36a53-2a56-4f21-b6ad-291689f21fc5,Guillaume Serrat,SensWear,never_published,System.Object[],System.Object[],10/19/2015,10/19/2015,11/26/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,
2480,5003f978-80a9-4a60-8718-e30c494f08f5,BE SMART,,has_published,System.Object[],System.Object[],8/5/2015,8/5/2015,8/5/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
4152,2b2cec5e-1d0a-473e-b81f-89af80e44591,sc-sics-sc-002,sc-sics-sc-002,has_published,System.Object[],System.Object[],4/6/2018,1/24/2017,2/8/2017,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
540,167c3542-4802-42be-afcb-70543414451f,"Oro Valley, AZ   Outdoor",V1.1,has_published,System.Object[],System.Object[],3/25/2018,1/10/2014,3/24/2018,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
146,1ad3f01e-8bfa-4207-b4f9-c1ba62173c45,fabrica davidpenuela,eeeee,has_published,System.Object[],System.Object[],6/12/2013,6/10/2013,10/10/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
3278,3aafebcb-e05f-4473-90a7-0e905afc1e51,TesteKit,teste,not_configured,System.Object[],System.Object[],,4/1/2016,4/1/2016,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,
4147,24744a86-a7a5-493a-9b6e-01fb26987873,M2MFatmaLA,,has_published,System.Object[],System.Object[],2/2/2017,1/22/2017,3/25/2017,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
1365,001d4035-4703-490e-b700-a7e2beea6c86,esrovillar,,has_published,System.Object[],System.Object[],4/28/2015,6/22/2014,10/10/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
1542,d7beda72-19b6-456e-a28d-3ef7ea4c5b73,TrafficLink 4,,has_published,System.Object[],System.Object[],1/5/2015,8/19/2014,10/10/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
690,6721cf5a-ef8a-46e7-8718-e02381a40334,smart_igual,,has_published,System.Object[],System.Object[],1/15/2015,2/14/2014,2/15/2014,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
1242,da84118a-4e49-4c59-baf1-f622a10b69de,,,not_configured,System.Object[],System.Object[],,5/25/2014,7/21/2016,[FILTERED],,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
1854,bc405cb2-99d1-413f-b49c-69288ed3495d,Labo1,,has_published,System.Object[],System.Object[],2/3/2015,11/28/2014,10/10/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
10002525,5055dcca-68d6-4aa1-a4a8-633591fff4d7,Isetup 6,,not_configured,System.Object[],System.Object[],,9/25/2015,10/7/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,
4281,19ffbc70-697a-47b9-bceb-d9cbfb13f8a6,MireiaEXT,Making Sense Pilot #1,has_published,System.Object[],System.Object[],3/25/2018,4/7/2017,4/7/2017,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
2464,a5205944-67df-465b-97ed-09eef97414b4,frifnriuni,,not_configured,System.Object[],System.Object[],,9/10/2015,11/26/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,
4031,a8229c2f-9b54-4f73-b845-eca5ed2aaa1e,Fab Lab Limerick Workshop,Monitor Workshop Environment,has_published,System.Object[],System.Object[],4/14/2017,12/14/2016,12/14/2016,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
3958,9dbbff56-1ee7-4251-b972-4312dec17ea0,Sentilo Noise T240705,BCN CESVA TA120 farola amb AP26 polling data from Sentilo http://connecta.bcn.cat/connecta-catalog-web/component/CESVA.TA120-T240705/detail,has_published,System.Object[],System.Object[],4/6/2018,12/7/2016,12/7/2016,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
3510,47970429-bf29-465a-8ecf-063cfc0ac8e3,SCK 1.5 + Grove Analog,Smart Citizen Kit 1.5 with Aux sensor using the ADC Grove Brick http://www.seeedstudio.com/wiki/Grove_-_I2C_ADC,has_published,System.Object[],System.Object[],11/15/2016,6/18/2016,6/18/2016,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
3496,b6794162-cf1c-4195-806a-f8589d4ab98c,TestThree,Testing,has_published,System.Object[],System.Object[],3/16/2017,6/15/2016,7/27/2016,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
4036,d8d7b014-b93b-4dbe-9798-5f34951d67b3,Ritzy Waiter Racer,Making Sense Pilot #1,not_configured,System.Object[],System.Object[],,12/14/2016,12/14/2016,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
1722,823a8e14-cd9f-40af-9f5e-c0078fa2bcda,,1ra EstaciÃ³n SmartPERU,not_configured,System.Object[],System.Object[],,10/26/2014,10/10/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
411,8ca92b8d-9c0b-4384-b9de-5cc64dd124df,Sant Andreu,,has_published,System.Object[],System.Object[],1/24/2014,11/9/2013,11/9/2013,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
140,6b7d0d62-4f93-4eee-806a-279b08bfcac6,castelladral,,not_configured,System.Object[],System.Object[],,6/8/2013,6/2/2016,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
2491,7a1ef3d8-3b57-4b6f-885b-c81a2be4bebd,JGRD,,has_published,System.Object[],System.Object[],9/16/2015,8/10/2015,10/10/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
1384,d784fa9c-93b6-4053-ac74-74501fe00a8d,"FabLab Kannai, Yokohama Japan","FabLab Kannai, Yokohama Japan",has_published,System.Object[],System.Object[],12/23/2015,6/24/2014,10/10/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
2398,185ae9e7-5747-4e72-ac26-d01f897f75ac,Family 1,Family1,has_published,System.Object[],System.Object[],9/8/2015,7/14/2015,10/10/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
2304,27635f8e-2463-4ab5-9bf2-4a3ce0785e26,V-SC01,Running v0.9.1
https://imgur.com/a/yNqx3,has_published,System.Object[],System.Object[],12/16/2017,6/12/2015,5/18/2016,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
3124,131f2c19-b90e-4759-84a3-f86d0bea7d5e,Arup _2,Arup Associates_8.G.118,not_configured,System.Object[],System.Object[],,2/17/2016,3/20/2017,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,
684,befb99cd-408f-4856-a4c4-d131a9210094,GSan,,not_configured,System.Object[],System.Object[],,2/14/2014,10/10/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
2018,ee778eb8-86d9-4814-b363-b01229b1b410,Scot Bot,,has_published,System.Object[],System.Object[],3/18/2015,1/25/2015,10/10/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
1861,7aa47761-e181-4a5c-abea-7c359f48c48c,,,has_published,System.Object[],System.Object[],12/2/2014,12/1/2014,12/1/2014,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
1079,da23cc21-0c92-49fb-8673-1a2e27d82538,Omniabit,,has_published,System.Object[],System.Object[],10/24/2014,4/14/2014,5/18/2014,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
2408,963040d7-9256-4849-b81e-129335f06a15,prueba5,Campo5,has_published,System.Object[],System.Object[],7/14/2015,7/14/2015,10/10/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
4355,b21084f0-3615-4e8a-b380-0caa06a785d0,Sentilo Noise T244552,BCN CESVA TA120 farola amb AP26 polling data from Sentilo http://connecta.bcn.cat/connecta-catalog-web/component/CESVA.TA120-T244552/detail,has_published,System.Object[],System.Object[],4/6/2018,6/22/2017,6/22/2017,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
2684,f13703aa-7ff9-4935-acd1-a738a2b53211,Orto,ARDUINO MEGA,never_published,System.Object[],System.Object[],,11/5/2015,11/26/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,
4242,76a69944-9e99-4587-b4cf-67578fae4fdc,openfactory,,has_published,System.Object[],System.Object[],9/24/2017,3/27/2017,9/24/2017,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
109,bb83fb8a-b109-4ac6-8ff3-8b952dd54b3f,sensolina,sensor da lina,has_published,System.Object[],System.Object[],3/20/2014,6/1/2013,6/25/2016,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
1281,236103e9-34f4-4442-bb62-eb04f26509f2,#handsonwsn,,has_published,System.Object[],System.Object[],5/30/2014,5/30/2014,5/30/2014,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
509,447afa79-b53f-4f5d-bd26-b11a9f74aaef,Caverness,,not_configured,System.Object[],System.Object[],,12/30/2013,12/30/2013,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
2586,426b8f03-f8d2-42cb-8ca7-1254aeff54dd,Open Garage,"The Open Garage SCK is embedded in the ""Connected Praatpaal"" project at the Open Garage hackerspace in Borsbeek, Belgium. In its current enclosure, light measurements are borked as it sits behind a rather opaque grid.",has_published,System.Object[],System.Object[],12/23/2015,10/9/2015,11/26/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
1239,60402858-c7ad-495e-8347-30e56eba35cc,De Jordanese Kit,De Jordanese Kit,not_configured,System.Object[],System.Object[],,5/23/2014,5/23/2014,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
3097,f0a6747a-1639-4ff6-98bc-ccd772337d94,deatabdn-2,,has_published,System.Object[],System.Object[],4/5/2018,2/10/2016,3/30/2017,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
3081,822acc9e-aeac-4ca0-a143-ce0aa4449413,alex loudon 1,,has_published,System.Object[],System.Object[],2/5/2016,2/3/2016,2/3/2016,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
1835,c84f691e-7a0e-448b-af29-e035523ef89d,GadSA-Kit,,has_published,System.Object[],System.Object[],11/23/2014,11/23/2014,11/23/2014,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
3399,ce688671-bdbe-4acc-a948-8144d97469ed,Fab Lab Wgtn - Mushroom House,Part of the DIY bio project. This sensor lives inside our mushroom house,has_published,System.Object[],System.Object[],6/3/2016,5/23/2016,6/3/2016,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
242,cbd65f27-3803-4dc4-9e5b-0fe33f712418,,,not_configured,System.Object[],System.Object[],,7/30/2013,10/10/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
986,178aafa1-5f32-4ad1-b571-d1b3ef20fffc,workshop,,not_configured,System.Object[],System.Object[],,3/29/2014,3/29/2014,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
2347,cfd018cc-3a48-41a0-a00b-00a6b855403f,sensorpopayan5,Sensor utilizado en la experiencia didÃ¡ctica en el colegio Guillermo LeÃ³n Valencia,has_published,System.Object[],System.Object[],6/18/2015,6/18/2015,10/10/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
4033,7e46102b-061b-4eff-96b1-7b7995e7069d,Loving Parent Pillow,Making Sense Pilot #1,not_configured,System.Object[],System.Object[],,12/14/2016,12/14/2016,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
3929,c011c092-c5e2-4305-b5f2-3f834e8042ff,Gracia's Sensor,Making Sense Pilot #1,has_published,System.Object[],System.Object[],12/6/2016,12/4/2016,12/4/2016,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
4342,1e7627c3-7565-4158-833d-d72bb02f7ac9,Neapolis,Kit de prueba (Neapolis),not_configured,System.Object[],System.Object[],,6/9/2017,6/9/2017,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,
1224,5680b318-d720-4b13-8aa7-d2718e9f87b7,Prova,,has_published,System.Object[],System.Object[],5/22/2014,5/19/2014,10/10/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
3515,0331cdaf-23a6-46a7-9a37-a23fcb43d6cc,Frigo,,has_published,System.Object[],System.Object[],8/6/2016,6/21/2016,7/12/2016,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
3764,d3cc8427-51ce-4d27-b648-c393b1cc014c,Bora at school WEST,This device is for experiment #2 of Making Sense,has_published,System.Object[],System.Object[],5/16/2017,11/15/2016,12/15/2016,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
1501,f1a554ba-4a51-4bc7-890d-bd57225dd49c,,,not_configured,System.Object[],System.Object[],,8/6/2014,10/10/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
364,2e8e62eb-ddfc-4008-8524-339e1009e585,#8 Exhibitor showcase,IOTWF 8 - ID: 39:93,has_published,System.Object[],System.Object[],10/31/2013,10/25/2013,10/10/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
182,b12f7b17-423f-4656-abd3-9919521b85e7,papallona,,has_published,System.Object[],System.Object[],12/4/2013,7/9/2013,7/9/2013,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
306,98f0b63d-3700-4f25-b812-80512ff4c82b,O Sisto,,not_configured,System.Object[],System.Object[],,9/14/2013,9/14/2013,[FILTERED],,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
3355,51b31a16-25fc-4b49-b2aa-c3dc1d9a8a1a,Max Home,,has_published,System.Object[],System.Object[],6/16/2017,5/4/2016,4/17/2017,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
2251,04ed979f-8525-4fcd-8db6-c2520782c2fd,York School SC3,THird sensor that may be mobile,never_published,System.Object[],System.Object[],,5/19/2015,10/10/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
3421,9b94be28-d2c1-4be6-bd24-f178636a9cc7,victorDEV4,testing... again3,has_published,System.Object[],System.Object[],12/12/2016,6/2/2016,1/24/2017,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
2716,56e0fba6-81dc-4c6f-9af5-c169a7b85a32,FABLAB ATACAMA - AIS SENSOR 02,Sensor ubicado en el colegio Antofagasta International School,not_configured,System.Object[],System.Object[],,11/25/2015,11/26/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,
2664,dd29d99e-3998-42ab-8a6e-f7ecd964ad25,anoir,,never_published,System.Object[],System.Object[],10/30/2015,10/30/2015,11/26/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,
1843,6b8451d4-9d29-43f6-b91c-207c359d61e0,FabLab Budapest,We at FabLab Budapest have become Smart Citizens! :),has_published,System.Object[],System.Object[],5/23/2016,11/24/2014,10/10/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
3180,b26d0aa6-e21f-4a96-b0d1-8e4d4431f06d,hackffm3,Opendata,has_published,System.Object[],System.Object[],3/6/2016,3/5/2016,3/5/2016,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
1420,c13593c8-7a55-42c0-88c7-324610d212ad,??? ? ?? ??,,has_published,System.Object[],System.Object[],7/9/2014,7/5/2014,10/10/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
3119,3ab7798b-acc7-4fd9-bca6-bd714e1ef10a,Rural Home,Digital Economy @ Aberdeen research node - rural location,has_published,System.Object[],System.Object[],4/25/2016,2/16/2016,2/16/2016,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
10002492,3f43421e-9277-4a4f-ab1f-4595c9450194,frminri,,not_configured,System.Object[],System.Object[],,9/10/2015,11/26/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,
867,53b8691c-5b06-40ac-809a-1dba0387a1b5,"REACT TOBAGO REPEATER STATION, FRENCH FORT","REACT TOBAGO REPEATER STATION, FRENCH FORT",not_configured,System.Object[],System.Object[],,3/14/2014,10/10/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
1085,3b165eef-f4c5-4309-9a64-f96bf825de8e,,,has_published,System.Object[],System.Object[],11/13/2014,4/16/2014,10/10/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
2158,0b9b7a92-df10-4cd0-b00d-c9c2d9e2357b,,,never_published,System.Object[],System.Object[],,4/8/2015,10/10/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
4034,f91bf480-c463-46e4-9d4e-c2499b622d2b,Lively Self Pillow,Making Sense Pilot #1,not_configured,System.Object[],System.Object[],,12/14/2016,12/14/2016,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
4285,bb5fc595-886a-4e00-9d8c-21fd5280c8f5,Bouncy Clank Eggnog,Making Sense Pilot #1,not_configured,System.Object[],System.Object[],,4/7/2017,4/7/2017,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
104,5a987df4-d718-4f24-908b-16088cb4b00d,Campo_Grande_1,Test sensor.,not_configured,System.Object[],System.Object[],,5/31/2013,10/10/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
3683,78cede3c-a15f-4ecb-a9bd-27da762ad000,CIUDAD EMERGENTE 001,Ciudad Emergente 01 - Wonderland,has_published,System.Object[],System.Object[],10/4/2016,9/2/2016,11/24/2016,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
10002531,0577c720-9850-4f36-8bcc-53998d18fae7,Isetup 12,,not_configured,System.Object[],System.Object[],,9/25/2015,10/7/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,
2071,84ec38f7-5553-4156-82af-1db9a9384816,TheGreat RecoveryatFaLabLondon,,has_published,System.Object[],System.Object[],3/25/2015,2/16/2015,10/10/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
1615,5bec357a-5194-486d-a254-bf4ee275a8eb,M,,not_configured,System.Object[],System.Object[],,9/12/2014,10/10/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
1044,31f70043-f92c-44fa-a471-914cb441e741,Slatuinen,a little street in Amsterdam,not_configured,System.Object[],System.Object[],,4/8/2014,4/8/2014,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
4311,8ca3d263-139d-41e3-adcc-5b840f5f251f,Burnley Green Roof,This is on the Burnley campus green roof,has_published,System.Object[],System.Object[],6/15/2017,4/21/2017,4/26/2017,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
1701,cacc137d-c66b-41d6-aa7c-5b661692a6a9,Dr. Pete's backyard - now indoors,Originally deployed with the outdoor 3D printed enclosure and solar panel 21 Oct 2014 1600 UTC. Moved indoors 2 Nov 2014 10:30 pm local due to unsuitability of enclosure for the local environment. Temperature and other sensors not calibrated (procedure?) at variance with other instrumentation.,has_published,System.Object[],System.Object[],12/23/2015,10/21/2014,10/10/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
4311,8ca3d263-139d-41e3-adcc-5b840f5f251f,Burnley Green Roof,This is on the Burnley campus green roof,has_published,System.Object[],System.Object[],6/15/2017,4/21/2017,4/26/2017,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
1701,cacc137d-c66b-41d6-aa7c-5b661692a6a9,Dr. Pete's backyard - now indoors,Originally deployed with the outdoor 3D printed enclosure and solar panel 21 Oct 2014 1600 UTC. Moved indoors 2 Nov 2014 10:30 pm local due to unsuitability of enclosure for the local environment. Temperature and other sensors not calibrated (procedure?) at variance with other instrumentation.,has_published,System.Object[],System.Object[],12/23/2015,10/21/2014,10/10/2015,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
4328,806a0ed2-8d24-48de-805b-dc35e535f5d2,ej_shanghai,,never_published,System.Object[],System.Object[],,5/24/2017,5/24/2017,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,
3455,cf16ac99-bd06-4122-955e-0e964173fff2,Amsterdam Noord Vogelbuurt,will it blend?,never_published,System.Object[],System.Object[],,6/11/2016,6/11/2016,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,
3753,a6f0d845-3273-4dcf-b4d1-99ad70927a23,Purchase,art,has_published,System.Object[],System.Object[],11/14/2016,11/7/2016,11/7/2016,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
3692,d69c3669-1772-428f-b057-e256e9dafe81,Fontys1,Fontys School of ICT
Research kit,has_published,System.Object[],System.Object[],10/29/2016,9/9/2016,12/5/2016,[FILTERED],ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject,ChoETL.ChoDynamicObject
